4,0.7660528592796692,0.7662905112441493,-15869.137748980958,6.155600368107447,7.233035142284586
6,0.7389478655588703,0.7389547025431219,-12792.588382067399,5.13140328201662,4.60276425089406
1,0.7565599999999997,0.7565599999999998,-12443.283736922504,4.88546672042501,3.8076393550123706
3,0.7393599999999996,0.7396979238696757,-12859.967296948835,5.1563621880308155,4.7619451799320425
0,0.736879999999999,0.736879999999999,-13654.893039968,5.501568509253827,6.163239610390314
2,0.7262939271685408,0.7261599999999978,-11858.908604527676,4.80506831625917,4.063229592729709
3,0.7597255411844249,0.7595999999999979,-14435.779359781005,5.584440758135794,5.4778898990305995
6,0.7346399999999981,0.735011779274243,-12939.68260297944,5.175873041191802,4.518799398384872
2,0.7391907036362458,0.7394302104323103,-12845.397694289475,5.105483980242253,4.154448510587753
1,0.7245599999999989,0.7248399999999988,-11448.209535415745,4.6461889348278,3.525305607518367
2,0.7420219307095052,0.7421287838920827,-13243.791919291189,5.303881425427011,5.524262125908255
2,0.7269200000000006,0.7272778641390448,-11222.862041668865,4.571430566871256,3.1676909029335514
1,0.7277199999999995,0.7279999999999994,-12865.348750852481,5.246879588439026,5.32934739583203
3,0.7157600000000003,0.716165703906404,-11784.95935065778,4.875862370979618,4.3845666027746475
1,0.7051599999999983,0.7054399999999982,-11140.192212126884,4.678787153350245,3.704335669788685
4,0.764840925992483,0.7647999999999993,-13608.681150161672,5.266517472972769,5.185550594368225
1,0.7255999999999984,0.7256989963014788,-11927.24194787919,4.860326792126805,4.495299837373572
4,0.7146852691849557,0.7146400000000003,-11085.678781247807,4.582752699978443,3.806532421681845
1,0.7201599999999991,0.7204399999999991,-11516.327201282107,4.727556322365396,4.027093076512329
2,0.7381046527348237,0.7381663642526594,-11554.875505778515,4.6275032061588135,3.694998661299043
1,0.7343199999999971,0.7343199999999971,-11627.707082413213,4.6867017663898425,4.112528956911313
7,0.7230399999999986,0.723591502386325,-11462.418488208954,4.672816342523053,3.9221527070603175
7,0.7759992508642524,0.775759999999998,-14588.471151282745,5.55751281953627,5.6547168338930325
1,0.7389999999999981,0.7391728997217438,-11883.4879375046,4.759106102324652,4.001719318055372
1,0.7287999999999986,0.7287999999999988,-11873.1774058711,4.822574088493544,4.355048992476269
6,0.7353603213504293,0.7353199999999962,-13108.705176750553,5.088783065508764,5.142691566056057
2,0.7273199999999973,0.7278408061691187,-11962.252815964948,4.702143402501956,4.205983757505156
1,0.7064399999999995,0.7067199999999996,-11324.279192834334,4.586585335291356,3.8590367781228614
